case_id,channel,seed,snr_db,trials,metric,value,reported_value,config,log
pusch_tp1_16qam_mmse,PUSCH,12345,0.0,200,ber,0.3262,3.2620e-01,configs/pusch_tp1_16qam_mmse_seed12345.cfg,logs/pusch_tp1_16qam_mmse_seed12345.txt
pusch_tp1_16qam_mmse,PUSCH,12345,0.0,200,bler,1.0,1.0000,configs/pusch_tp1_16qam_mmse_seed12345.cfg,logs/pusch_tp1_16qam_mmse_seed12345.txt
pusch_tp1_16qam_mmse,PUSCH,12345,5.0,200,ber,0.20813,2.0813e-01,configs/pusch_tp1_16qam_mmse_seed12345.cfg,logs/pusch_tp1_16qam_mmse_seed12345.txt
pusch_tp1_16qam_mmse,PUSCH,12345,5.0,200,bler,0.99,0.9900,configs/pusch_tp1_16qam_mmse_seed12345.cfg,logs/pusch_tp1_16qam_mmse_seed12345.txt
pusch_tp1_16qam_mmse,PUSCH,12345,10.0,200,ber,0.0,0.0000e+00,configs/pusch_tp1_16qam_mmse_seed12345.cfg,logs/pusch_tp1_16qam_mmse_seed12345.txt
pusch_tp1_16qam_mmse,PUSCH,12345,10.0,200,bler,0.0,0.0000,configs/pusch_tp1_16qam_mmse_seed12345.cfg,logs/pusch_tp1_16qam_mmse_seed12345.txt
pusch_tp1_16qam_mmse,PUSCH,12345,15.0,200,ber,5.4348e-05,5.4348e-05,configs/pusch_tp1_16qam_mmse_seed12345.cfg,logs/pusch_tp1_16qam_mmse_seed12345.txt
pusch_tp1_16qam_mmse,PUSCH,12345,15.0,200,bler,0.01,0.0100,configs/pusch_tp1_16qam_mmse_seed12345.cfg,logs/pusch_tp1_16qam_mmse_seed12345.txt
pusch_tp1_16qam_mmse,PUSCH,12345,20.0,200,ber,0.0,0.0000e+00,configs/pusch_tp1_16qam_mmse_seed12345.cfg,logs/pusch_tp1_16qam_mmse_seed12345.txt
pusch_tp1_16qam_mmse,PUSCH,12345,20.0,200,bler,0.0,0.0000,configs/pusch_tp1_16qam_mmse_seed12345.cfg,logs/pusch_tp1_16qam_mmse_seed12345.txt
pusch_tp1_16qam_mmse,PUSCH,67890,-10.0,200,ber,0.46291,4.6291e-01,configs/pusch_tp1_16qam_mmse_seed67890.cfg,logs/pusch_tp1_16qam_mmse_seed67890.txt
pusch_tp1_16qam_mmse,PUSCH,67890,-10.0,200,bler,1.0,1.0000,configs/pusch_tp1_16qam_mmse_seed67890.cfg,logs/pusch_tp1_16qam_mmse_seed67890.txt
pusch_tp1_16qam_mmse,PUSCH,67890,-5.0,200,ber,0.41641,4.1641e-01,configs/pusch_tp1_16qam_mmse_seed67890.cfg,logs/pusch_tp1_16qam_mmse_seed67890.txt
pusch_tp1_16qam_mmse,PUSCH,67890,-5.0,200,bler,1.0,1.0000,configs/pusch_tp1_16qam_mmse_seed67890.cfg,logs/pusch_tp1_16qam_mmse_seed67890.txt
pusch_tp1_16qam_mmse,PUSCH,67890,0.0,200,ber,0.3269,3.2690e-01,configs/pusch_tp1_16qam_mmse_seed67890.cfg,logs/pusch_tp1_16qam_mmse_seed67890.txt
pusch_tp1_16qam_mmse,PUSCH,67890,0.0,200,bler,1.0,1.0000,configs/pusch_tp1_16qam_mmse_seed67890.cfg,logs/pusch_tp1_16qam_mmse_seed67890.txt
pusch_tp1_16qam_mmse,PUSCH,67890,5.0,200,ber,0.19641,1.9641e-01,configs/pusch_tp1_16qam_mmse_seed67890.cfg,logs/pusch_tp1_16qam_mmse_seed67890.txt
pusch_tp1_16qam_mmse,PUSCH,67890,5.0,200,bler,0.96,0.9600,configs/pusch_tp1_16qam_mmse_seed67890.cfg,logs/pusch_tp1_16qam_mmse_seed67890.txt
pusch_tp1_16qam_mmse,PUSCH,67890,10.0,200,ber,5.4348e-05,5.4348e-05,configs/pusch_tp1_16qam_mmse_seed67890.cfg,logs/pusch_tp1_16qam_mmse_seed67890.txt
pusch_tp1_16qam_mmse,PUSCH,67890,10.0,200,bler,0.015,0.0150,configs/pusch_tp1_16qam_mmse_seed67890.cfg,logs/pusch_tp1_16qam_mmse_seed67890.txt
pusch_tp1_16qam_mmse,PUSCH,67890,15.0,200,ber,2.7174e-05,2.7174e-05,configs/pusch_tp1_16qam_mmse_seed67890.cfg,logs/pusch_tp1_16qam_mmse_seed67890.txt
pusch_tp1_16qam_mmse,PUSCH,67890,15.0,200,bler,0.005,0.0050,configs/pusch_tp1_16qam_mmse_seed67890.cfg,logs/pusch_tp1_16qam_mmse_seed67890.txt
pusch_tp1_16qam_mmse,PUSCH,67890,20.0,200,ber,0.0,0.0000e+00,configs/pusch_tp1_16qam_mmse_seed67890.cfg,logs/pusch_tp1_16qam_mmse_seed67890.txt
pusch_tp1_16qam_mmse,PUSCH,67890,20.0,200,bler,0.0,0.0000,configs/pusch_tp1_16qam_mmse_seed67890.cfg,logs/pusch_tp1_16qam_mmse_seed67890.txt
pdsch_dmrs_64qam_mmse,PDSCH,12345,-10.0,200,ber,0.47223,4.7223e-01,configs/pdsch_dmrs_64qam_mmse_seed12345.cfg,logs/pdsch_dmrs_64qam_mmse_seed12345.txt
pdsch_dmrs_64qam_mmse,PDSCH,12345,-10.0,200,bler,1.0,1.0000,configs/pdsch_dmrs_64qam_mmse_seed12345.cfg,logs/pdsch_dmrs_64qam_mmse_seed12345.txt
pdsch_dmrs_64qam_mmse,PDSCH,12345,-5.0,200,ber,0.43135,4.3135e-01,configs/pdsch_dmrs_64qam_mmse_seed12345.cfg,logs/pdsch_dmrs_64qam_mmse_seed12345.txt
pdsch_dmrs_64qam_mmse,PDSCH,12345,-5.0,200,bler,1.0,1.0000,configs/pdsch_dmrs_64qam_mmse_seed12345.cfg,logs/pdsch_dmrs_64qam_mmse_seed12345.txt
pdsch_dmrs_64qam_mmse,PDSCH,12345,0.0,200,ber,0.34772,3.4772e-01,configs/pdsch_dmrs_64qam_mmse_seed12345.cfg,logs/pdsch_dmrs_64qam_mmse_seed12345.txt
