case_id,channel,seed,snr_db,trials,metric,value,reported_value,config,log
pusch_tp1_64qam_mmse,PUSCH,67890,-5,200,bler,1,1.0000,configs/pusch_tp1_64qam_mmse_seed67890.cfg,logs/pusch_tp1_64qam_mmse_seed67890.txt
pusch_tp1_64qam_mmse,PUSCH,67890,0,200,ber,0.39718,3.9718e-01,configs/pusch_tp1_64qam_mmse_seed67890.cfg,logs/pusch_tp1_64qam_mmse_seed67890.txt
pusch_tp1_64qam_mmse,PUSCH,67890,0,200,bler,1,1.0000,configs/pusch_tp1_64qam_mmse_seed67890.cfg,logs/pusch_tp1_64qam_mmse_seed67890.txt
pusch_tp1_64qam_mmse,PUSCH,67890,5,200,ber,0.29988,2.9988e-01,configs/pusch_tp1_64qam_mmse_seed67890.cfg,logs/pusch_tp1_64qam_mmse_seed67890.txt
pusch_tp1_64qam_mmse,PUSCH,67890,5,200,bler,1,1.0000,configs/pusch_tp1_64qam_mmse_seed67890.cfg,logs/pusch_tp1_64qam_mmse_seed67890.txt
pusch_tp1_64qam_mmse,PUSCH,67890,10,200,ber,0.19054,1.9054e-01,configs/pusch_tp1_64qam_mmse_seed67890.cfg,logs/pusch_tp1_64qam_mmse_seed67890.txt
pusch_tp1_64qam_mmse,PUSCH,67890,10,200,bler,1,1.0000,configs/pusch_tp1_64qam_mmse_seed67890.cfg,logs/pusch_tp1_64qam_mmse_seed67890.txt
pusch_tp1_64qam_mmse,PUSCH,67890,15,200,ber,0.010406,1.0406e-02,configs/pusch_tp1_64qam_mmse_seed67890.cfg,logs/pusch_tp1_64qam_mmse_seed67890.txt
pusch_tp1_64qam_mmse,PUSCH,67890,15,200,bler,0.37,0.3700,configs/pusch_tp1_64qam_mmse_seed67890.cfg,logs/pusch_tp1_64qam_mmse_seed67890.txt
pusch_tp1_64qam_mmse,PUSCH,67890,20,200,ber,0.000052083,5.2083e-05,configs/pusch_tp1_64qam_mmse_seed67890.cfg,logs/pusch_tp1_64qam_mmse_seed67890.txt
pusch_tp1_64qam_mmse,PUSCH,67890,20,200,bler,0.02,0.0200,configs/pusch_tp1_64qam_mmse_seed67890.cfg,logs/pusch_tp1_64qam_mmse_seed67890.txt
ber_64qam,BER,12345,-10,200,ber,0.37586,3.7586e-01,configs/ber_64qam_seed12345.cfg,logs/ber_64qam_seed12345.txt
ber_64qam,BER,12345,-10,200,bler,1,1.0000,configs/ber_64qam_seed12345.cfg,logs/ber_64qam_seed12345.txt
ber_64qam,BER,12345,-5,200,ber,0.28862,2.8862e-01,configs/ber_64qam_seed12345.cfg,logs/ber_64qam_seed12345.txt
ber_64qam,BER,12345,-5,200,bler,1,1.0000,configs/ber_64qam_seed12345.cfg,logs/ber_64qam_seed12345.txt
ber_64qam,BER,12345,0,200,ber,0.15837,1.5837e-01,configs/ber_64qam_seed12345.cfg,logs/ber_64qam_seed12345.txt
ber_64qam,BER,12345,0,200,bler,1,1.0000,configs/ber_64qam_seed12345.cfg,logs/ber_64qam_seed12345.txt
ber_64qam,BER,12345,5,200,ber,0.03775,3.7750e-02,configs/ber_64qam_seed12345.cfg,logs/ber_64qam_seed12345.txt
ber_64qam,BER,12345,5,200,bler,1,1.0000,configs/ber_64qam_seed12345.cfg,logs/ber_64qam_seed12345.txt
ber_64qam,BER,12345,10,200,ber,0.00086,8.6000e-04,configs/ber_64qam_seed12345.cfg,logs/ber_64qam_seed12345.txt
ber_64qam,BER,12345,10,200,bler,0.615,0.6150,configs/ber_64qam_seed12345.cfg,logs/ber_64qam_seed12345.txt
ber_64qam,BER,12345,15,200,ber,0,0.0000e+00,configs/ber_64qam_seed12345.cfg,logs/ber_64qam_seed12345.txt
ber_64qam,BER,12345,15,200,bler,0,0.0000,configs/ber_64qam_seed12345.cfg,logs/ber_64qam_seed12345.txt
ber_64qam,BER,12345,20,200,ber,0,0.0000e+00,configs/ber_64qam_seed12345.cfg,logs/ber_64qam_seed12345.txt
ber_64qam,BER,12345,20,200,bler,0,0.0000,configs/ber_64qam_seed12345.cfg,logs/ber_64qam_seed12345.txt
ber_64qam,BER,67890,-10,200,ber,0.3751,3.7510e-01,configs/ber_64qam_seed67890.cfg,logs/ber_64qam_seed67890.txt
ber_64qam,BER,67890,-10,200,bler,1,1.0000,configs/ber_64qam_seed67890.cfg,logs/ber_64qam_seed67890.txt
ber_64qam,BER,67890,-5,200,ber,0.28839,2.8839e-01,configs/ber_64qam_seed67890.cfg,logs/ber_64qam_seed67890.txt
ber_64qam,BER,67890,-5,200,bler,1,1.0000,configs/ber_64qam_seed67890.cfg,logs/ber_64qam_seed67890.txt
ber_64qam,BER,67890,0,200,ber,0.15763,1.5763e-01,configs/ber_64qam_seed67890.cfg,logs/ber_64qam_seed67890.txt
ber_64qam,BER,67890,0,200,bler,1,1.0000,configs/ber_64qam_seed67890.cfg,logs/ber_64qam_seed67890.txt
ber_64qam,BER,67890,5,200,ber,0.03802,3.8020e-02,configs/ber_64qam_seed67890.cfg,logs/ber_64qam_seed67890.txt
ber_64qam,BER,67890,5,200,bler,1,1.0000,configs/ber_64qam_seed67890.cfg,logs/ber_64qam_seed67890.txt
ber_64qam,BER,67890,10,200,ber,0.000755,7.5500e-04,configs/ber_64qam_seed67890.cfg,logs/ber_64qam_seed67890.txt
ber_64qam,BER,67890,10,200,bler,0.515,0.5150,configs/ber_64qam_seed67890.cfg,logs/ber_64qam_seed67890.txt
ber_64qam,BER,67890,15,200,ber,0,0.0000e+00,configs/ber_64qam_seed67890.cfg,logs/ber_64qam_seed67890.txt
ber_64qam,BER,67890,15,200,bler,0,0.0000,configs/ber_64qam_seed67890.cfg,logs/ber_64qam_seed67890.txt
ber_64qam,BER,67890,20,200,ber,0,0.0000e+00,configs/ber_64qam_seed67890.cfg,logs/ber_64qam_seed67890.txt
ber_64qam,BER,67890,20,200,bler,0,0.0000,configs/ber_64qam_seed67890.cfg,logs/ber_64qam_seed67890.txt
pdsch_coded_256qam,PDSCH,12345,-10,200,ber,0.46658,4.6658e-01,configs/pdsch_coded_256qam_seed12345.cfg,logs/pdsch_coded_256qam_seed12345.txt
pdsch_coded_256qam,PDSCH,12345,-10,200,bler,1,1.0000,configs/pdsch_coded_256qam_seed12345.cfg,logs/pdsch_coded_256qam_seed12345.txt
pdsch_coded_256qam,PDSCH,12345,-5,200,ber,0.44471,4.4471e-01,configs/pdsch_coded_256qam_seed12345.cfg,logs/pdsch_coded_256qam_seed12345.txt
pdsch_coded_256qam,PDSCH,12345,-5,200,bler,1,1.0000,configs/pdsch_coded_256qam_seed12345.cfg,logs/pdsch_coded_256qam_seed12345.txt
pdsch_coded_256qam,PDSCH,12345,0,200,ber,0.39512,3.9512e-01,configs/pdsch_coded_256qam_seed12345.cfg,logs/pdsch_coded_256qam_seed12345.txt
pdsch_coded_256qam,PDSCH,12345,0,200,bler,1,1.0000,configs/pdsch_coded_256qam_seed12345.cfg,logs/pdsch_coded_256qam_seed12345.txt
pdsch_coded_256qam,PDSCH,12345,5,200,ber,0.32254,3.2254e-01,configs/pdsch_coded_256qam_seed12345.cfg,logs/pdsch_coded_256qam_seed12345.txt
pdsch_coded_256qam,PDSCH,12345,5,200,bler,1,1.0000,configs/pdsch_coded_256qam_seed12345.cfg,logs/pdsch_coded_256qam_seed12345.txt
pdsch_coded_256qam,PDSCH,12345,10,200,ber,0.23811,2.3811e-01,configs/pdsch_coded_256qam_seed12345.cfg,logs/pdsch_coded_256qam_seed12345.txt
pdsch_coded_256qam,PDSCH,12345,10,200,bler,1,1.0000,configs/pdsch_coded_256qam_seed12345.cfg,logs/pdsch_coded_256qam_seed12345.txt
pdsch_coded_256qam,PDSCH,12345,15,200,ber,0.13572,1.3572e-01,configs/pdsch_coded_256qam_seed12345.cfg,logs/pdsch_coded_256qam_seed12345.txt
pdsch_coded_256qam,PDSCH,12345,15,200,bler,1,1.0000,configs/pdsch_coded_256qam_seed12345.cfg,logs/pdsch_coded_256qam_seed12345.txt
pdsch_coded_256qam,PDSCH,12345,20,200,ber,0.023496,2.3496e-02,configs/pdsch_coded_256qam_seed12345.cfg,logs/pdsch_coded_256qam_seed12345.txt
pdsch_coded_256qam,PDSCH,12345,20,200,bler,0.605,0.6050,configs/pdsch_coded_256qam_seed12345.cfg,logs/pdsch_coded_256qam_seed12345.txt
pdsch_coded_256qam,PDSCH,67890,-10,200,ber,0.4733,4.7330e-01,configs/pdsch_coded_256qam_seed67890.cfg,logs/pdsch_coded_256qam_seed67890.txt
pdsch_coded_256qam,PDSCH,67890,-10,200,bler,1,1.0000,configs/pdsch_coded_256qam_seed67890.cfg,logs/pdsch_coded_256qam_seed67890.txt
pdsch_coded_256qam,PDSCH,67890,-5,200,ber,0.44232,4.4232e-01,configs/pdsch_coded_256qam_seed67890.cfg,logs/pdsch_coded_256qam_seed67890.txt
pdsch_coded_256qam,PDSCH,67890,-5,200,bler,1,1.0000,configs/pdsch_coded_256qam_seed67890.cfg,logs/pdsch_coded_256qam_seed67890.txt
pdsch_coded_256qam,PDSCH,67890,0,200,ber,0.39371,3.9371e-01,configs/pdsch_coded_256qam_seed67890.cfg,logs/pdsch_coded_256qam_seed67890.txt
pdsch_coded_256qam,PDSCH,67890,0,200,bler,1,1.0000,configs/pdsch_coded_256qam_seed67890.cfg,logs/pdsch_coded_256qam_seed67890.txt
pdsch_coded_256qam,PDSCH,67890,5,200,ber,0.31764,3.1764e-01,configs/pdsch_coded_256qam_seed67890.cfg,logs/pdsch_coded_256qam_seed67890.txt
pdsch_coded_256qam,PDSCH,67890,5,200,bler,1,1.0000,configs/pdsch_coded_256qam_seed67890.cfg,logs/pdsch_coded_256qam_seed67890.txt
pdsch_coded_256qam,PDSCH,67890,10,200,ber,0.2349,2.3490e-01,configs/pdsch_coded_256qam_seed67890.cfg,logs/pdsch_coded_256qam_seed67890.txt
pdsch_coded_256qam,PDSCH,67890,10,200,bler,1,1.0000,configs/pdsch_coded_256qam_seed67890.cfg,logs/pdsch_coded_256qam_seed67890.txt
pdsch_coded_256qam,PDSCH,67890,15,200,ber,0.13543,1.3543e-01,configs/pdsch_coded_256qam_seed67890.cfg,logs/pdsch_coded_256qam_seed67890.txt
pdsch_coded_256qam,PDSCH,67890,15,200,bler,1,1.0000,configs/pdsch_coded_256qam_seed67890.cfg,logs/pdsch_coded_256qam_seed67890.txt
pdsch_coded_256qam,PDSCH,67890,20,200,ber,0.026855,2.6855e-02,configs/pdsch_coded_256qam_seed67890.cfg,logs/pdsch_coded_256qam_seed67890.txt
pdsch_coded_256qam,PDSCH,67890,20,200,bler,0.645,0.6450,configs/pdsch_coded_256qam_seed67890.cfg,logs/pdsch_coded_256qam_seed67890.txt
pdsch_dmrs_256qam_zf,PDSCH,12345,-10,200,ber,0.48844,4.8844e-01,configs/pdsch_dmrs_256qam_zf_seed12345.cfg,logs/pdsch_dmrs_256qam_zf_seed12345.txt
pdsch_dmrs_256qam_zf,PDSCH,12345,-10,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_zf_seed12345.cfg,logs/pdsch_dmrs_256qam_zf_seed12345.txt
pdsch_dmrs_256qam_zf,PDSCH,12345,-5,200,ber,0.46575,4.6575e-01,configs/pdsch_dmrs_256qam_zf_seed12345.cfg,logs/pdsch_dmrs_256qam_zf_seed12345.txt
pdsch_dmrs_256qam_zf,PDSCH,12345,-5,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_zf_seed12345.cfg,logs/pdsch_dmrs_256qam_zf_seed12345.txt
pdsch_dmrs_256qam_zf,PDSCH,12345,0,200,ber,0.42012,4.2012e-01,configs/pdsch_dmrs_256qam_zf_seed12345.cfg,logs/pdsch_dmrs_256qam_zf_seed12345.txt
pdsch_dmrs_256qam_zf,PDSCH,12345,0,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_zf_seed12345.cfg,logs/pdsch_dmrs_256qam_zf_seed12345.txt
pdsch_dmrs_256qam_zf,PDSCH,12345,5,200,ber,0.34712,3.4712e-01,configs/pdsch_dmrs_256qam_zf_seed12345.cfg,logs/pdsch_dmrs_256qam_zf_seed12345.txt
pdsch_dmrs_256qam_zf,PDSCH,12345,5,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_zf_seed12345.cfg,logs/pdsch_dmrs_256qam_zf_seed12345.txt
pdsch_dmrs_256qam_zf,PDSCH,12345,10,200,ber,0.26238,2.6238e-01,configs/pdsch_dmrs_256qam_zf_seed12345.cfg,logs/pdsch_dmrs_256qam_zf_seed12345.txt
pdsch_dmrs_256qam_zf,PDSCH,12345,10,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_zf_seed12345.cfg,logs/pdsch_dmrs_256qam_zf_seed12345.txt
pdsch_dmrs_256qam_zf,PDSCH,12345,15,200,ber,0.1657,1.6570e-01,configs/pdsch_dmrs_256qam_zf_seed12345.cfg,logs/pdsch_dmrs_256qam_zf_seed12345.txt
pdsch_dmrs_256qam_zf,PDSCH,12345,15,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_zf_seed12345.cfg,logs/pdsch_dmrs_256qam_zf_seed12345.txt
pdsch_dmrs_256qam_zf,PDSCH,12345,20,200,ber,0.062624,6.2624e-02,configs/pdsch_dmrs_256qam_zf_seed12345.cfg,logs/pdsch_dmrs_256qam_zf_seed12345.txt
pdsch_dmrs_256qam_zf,PDSCH,12345,20,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_zf_seed12345.cfg,logs/pdsch_dmrs_256qam_zf_seed12345.txt
pdsch_dmrs_256qam_zf,PDSCH,67890,-10,200,ber,0.48645,4.8645e-01,configs/pdsch_dmrs_256qam_zf_seed67890.cfg,logs/pdsch_dmrs_256qam_zf_seed67890.txt
pdsch_dmrs_256qam_zf,PDSCH,67890,-10,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_zf_seed67890.cfg,logs/pdsch_dmrs_256qam_zf_seed67890.txt
pdsch_dmrs_256qam_zf,PDSCH,67890,-5,200,ber,0.46806,4.6806e-01,configs/pdsch_dmrs_256qam_zf_seed67890.cfg,logs/pdsch_dmrs_256qam_zf_seed67890.txt
pdsch_dmrs_256qam_zf,PDSCH,67890,-5,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_zf_seed67890.cfg,logs/pdsch_dmrs_256qam_zf_seed67890.txt
pdsch_dmrs_256qam_zf,PDSCH,67890,0,200,ber,0.42069,4.2069e-01,configs/pdsch_dmrs_256qam_zf_seed67890.cfg,logs/pdsch_dmrs_256qam_zf_seed67890.txt
pdsch_dmrs_256qam_zf,PDSCH,67890,0,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_zf_seed67890.cfg,logs/pdsch_dmrs_256qam_zf_seed67890.txt
pdsch_dmrs_256qam_zf,PDSCH,67890,5,200,ber,0.34906,3.4906e-01,configs/pdsch_dmrs_256qam_zf_seed67890.cfg,logs/pdsch_dmrs_256qam_zf_seed67890.txt
pdsch_dmrs_256qam_zf,PDSCH,67890,5,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_zf_seed67890.cfg,logs/pdsch_dmrs_256qam_zf_seed67890.txt
pdsch_dmrs_256qam_zf,PDSCH,67890,10,200,ber,0.26471,2.6471e-01,configs/pdsch_dmrs_256qam_zf_seed67890.cfg,logs/pdsch_dmrs_256qam_zf_seed67890.txt
pdsch_dmrs_256qam_zf,PDSCH,67890,10,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_zf_seed67890.cfg,logs/pdsch_dmrs_256qam_zf_seed67890.txt
pdsch_dmrs_256qam_zf,PDSCH,67890,15,200,ber,0.16364,1.6364e-01,configs/pdsch_dmrs_256qam_zf_seed67890.cfg,logs/pdsch_dmrs_256qam_zf_seed67890.txt
pdsch_dmrs_256qam_zf,PDSCH,67890,15,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_zf_seed67890.cfg,logs/pdsch_dmrs_256qam_zf_seed67890.txt
pdsch_dmrs_256qam_zf,PDSCH,67890,20,200,ber,0.059967,5.9967e-02,configs/pdsch_dmrs_256qam_zf_seed67890.cfg,logs/pdsch_dmrs_256qam_zf_seed67890.txt
pdsch_dmrs_256qam_zf,PDSCH,67890,20,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_zf_seed67890.cfg,logs/pdsch_dmrs_256qam_zf_seed67890.txt
pusch_tp0_256qam_zf,PUSCH,12345,-10,200,ber,0.48704,4.8704e-01,configs/pusch_tp0_256qam_zf_seed12345.cfg,logs/pusch_tp0_256qam_zf_seed12345.txt
pusch_tp0_256qam_zf,PUSCH,12345,-10,200,bler,1,1.0000,configs/pusch_tp0_256qam_zf_seed12345.cfg,logs/pusch_tp0_256qam_zf_seed12345.txt
pusch_tp0_256qam_zf,PUSCH,12345,-5,200,ber,0.46659,4.6659e-01,configs/pusch_tp0_256qam_zf_seed12345.cfg,logs/pusch_tp0_256qam_zf_seed12345.txt
pusch_tp0_256qam_zf,PUSCH,12345,-5,200,bler,1,1.0000,configs/pusch_tp0_256qam_zf_seed12345.cfg,logs/pusch_tp0_256qam_zf_seed12345.txt
pusch_tp0_256qam_zf,PUSCH,12345,0,200,ber,0.41995,4.1995e-01,configs/pusch_tp0_256qam_zf_seed12345.cfg,logs/pusch_tp0_256qam_zf_seed12345.txt
pusch_tp0_256qam_zf,PUSCH,12345,0,200,bler,1,1.0000,configs/pusch_tp0_256qam_zf_seed12345.cfg,logs/pusch_tp0_256qam_zf_seed12345.txt
pusch_tp0_256qam_zf,PUSCH,12345,5,200,ber,0.347,3.4700e-01,configs/pusch_tp0_256qam_zf_seed12345.cfg,logs/pusch_tp0_256qam_zf_seed12345.txt
pusch_tp0_256qam_zf,PUSCH,12345,5,200,bler,1,1.0000,configs/pusch_tp0_256qam_zf_seed12345.cfg,logs/pusch_tp0_256qam_zf_seed12345.txt
pusch_tp0_256qam_zf,PUSCH,12345,10,200,ber,0.26344,2.6344e-01,configs/pusch_tp0_256qam_zf_seed12345.cfg,logs/pusch_tp0_256qam_zf_seed12345.txt
pusch_tp0_256qam_zf,PUSCH,12345,10,200,bler,1,1.0000,configs/pusch_tp0_256qam_zf_seed12345.cfg,logs/pusch_tp0_256qam_zf_seed12345.txt
pusch_tp0_256qam_zf,PUSCH,12345,15,200,ber,0.16452,1.6452e-01,configs/pusch_tp0_256qam_zf_seed12345.cfg,logs/pusch_tp0_256qam_zf_seed12345.txt
pusch_tp0_256qam_zf,PUSCH,12345,15,200,bler,1,1.0000,configs/pusch_tp0_256qam_zf_seed12345.cfg,logs/pusch_tp0_256qam_zf_seed12345.txt
pusch_tp0_256qam_zf,PUSCH,12345,20,200,ber,0.061322,6.1322e-02,configs/pusch_tp0_256qam_zf_seed12345.cfg,logs/pusch_tp0_256qam_zf_seed12345.txt
pusch_tp0_256qam_zf,PUSCH,12345,20,200,bler,1,1.0000,configs/pusch_tp0_256qam_zf_seed12345.cfg,logs/pusch_tp0_256qam_zf_seed12345.txt
pusch_tp0_256qam_zf,PUSCH,67890,-10,200,ber,0.48902,4.8902e-01,configs/pusch_tp0_256qam_zf_seed67890.cfg,logs/pusch_tp0_256qam_zf_seed67890.txt
pusch_tp0_256qam_zf,PUSCH,67890,-10,200,bler,1,1.0000,configs/pusch_tp0_256qam_zf_seed67890.cfg,logs/pusch_tp0_256qam_zf_seed67890.txt
pusch_tp0_256qam_zf,PUSCH,67890,-5,200,ber,0.46604,4.6604e-01,configs/pusch_tp0_256qam_zf_seed67890.cfg,logs/pusch_tp0_256qam_zf_seed67890.txt
pusch_tp0_256qam_zf,PUSCH,67890,-5,200,bler,1,1.0000,configs/pusch_tp0_256qam_zf_seed67890.cfg,logs/pusch_tp0_256qam_zf_seed67890.txt
pusch_tp0_256qam_zf,PUSCH,67890,0,200,ber,0.42163,4.2163e-01,configs/pusch_tp0_256qam_zf_seed67890.cfg,logs/pusch_tp0_256qam_zf_seed67890.txt
pusch_tp0_256qam_zf,PUSCH,67890,0,200,bler,1,1.0000,configs/pusch_tp0_256qam_zf_seed67890.cfg,logs/pusch_tp0_256qam_zf_seed67890.txt
pusch_tp0_256qam_zf,PUSCH,67890,5,200,ber,0.34917,3.4917e-01,configs/pusch_tp0_256qam_zf_seed67890.cfg,logs/pusch_tp0_256qam_zf_seed67890.txt
pusch_tp0_256qam_zf,PUSCH,67890,5,200,bler,1,1.0000,configs/pusch_tp0_256qam_zf_seed67890.cfg,logs/pusch_tp0_256qam_zf_seed67890.txt
pusch_tp0_256qam_zf,PUSCH,67890,10,200,ber,0.26195,2.6195e-01,configs/pusch_tp0_256qam_zf_seed67890.cfg,logs/pusch_tp0_256qam_zf_seed67890.txt
pusch_tp0_256qam_zf,PUSCH,67890,10,200,bler,1,1.0000,configs/pusch_tp0_256qam_zf_seed67890.cfg,logs/pusch_tp0_256qam_zf_seed67890.txt
pusch_tp0_256qam_zf,PUSCH,67890,15,200,ber,0.16372,1.6372e-01,configs/pusch_tp0_256qam_zf_seed67890.cfg,logs/pusch_tp0_256qam_zf_seed67890.txt
pusch_tp0_256qam_zf,PUSCH,67890,15,200,bler,1,1.0000,configs/pusch_tp0_256qam_zf_seed67890.cfg,logs/pusch_tp0_256qam_zf_seed67890.txt
pusch_tp0_256qam_zf,PUSCH,67890,20,200,ber,0.058848,5.8848e-02,configs/pusch_tp0_256qam_zf_seed67890.cfg,logs/pusch_tp0_256qam_zf_seed67890.txt
pusch_tp0_256qam_zf,PUSCH,67890,20,200,bler,1,1.0000,configs/pusch_tp0_256qam_zf_seed67890.cfg,logs/pusch_tp0_256qam_zf_seed67890.txt
pusch_tp1_256qam_zf,PUSCH,12345,-10,200,ber,0.49479,4.9479e-01,configs/pusch_tp1_256qam_zf_seed12345.cfg,logs/pusch_tp1_256qam_zf_seed12345.txt
pusch_tp1_256qam_zf,PUSCH,12345,-10,200,bler,1,1.0000,configs/pusch_tp1_256qam_zf_seed12345.cfg,logs/pusch_tp1_256qam_zf_seed12345.txt
pusch_tp1_256qam_zf,PUSCH,12345,-5,200,ber,0.4852,4.8520e-01,configs/pusch_tp1_256qam_zf_seed12345.cfg,logs/pusch_tp1_256qam_zf_seed12345.txt
pusch_tp1_256qam_zf,PUSCH,12345,-5,200,bler,1,1.0000,configs/pusch_tp1_256qam_zf_seed12345.cfg,logs/pusch_tp1_256qam_zf_seed12345.txt
pusch_tp1_256qam_zf,PUSCH,12345,0,200,ber,0.45613,4.5613e-01,configs/pusch_tp1_256qam_zf_seed12345.cfg,logs/pusch_tp1_256qam_zf_seed12345.txt
pusch_tp1_256qam_zf,PUSCH,12345,0,200,bler,1,1.0000,configs/pusch_tp1_256qam_zf_seed12345.cfg,logs/pusch_tp1_256qam_zf_seed12345.txt
pusch_tp1_256qam_zf,PUSCH,12345,5,200,ber,0.37382,3.7382e-01,configs/pusch_tp1_256qam_zf_seed12345.cfg,logs/pusch_tp1_256qam_zf_seed12345.txt
pusch_tp1_256qam_zf,PUSCH,12345,5,200,bler,1,1.0000,configs/pusch_tp1_256qam_zf_seed12345.cfg,logs/pusch_tp1_256qam_zf_seed12345.txt
pusch_tp1_256qam_zf,PUSCH,12345,10,200,ber,0.27316,2.7316e-01,configs/pusch_tp1_256qam_zf_seed12345.cfg,logs/pusch_tp1_256qam_zf_seed12345.txt
pusch_tp1_256qam_zf,PUSCH,12345,10,200,bler,1,1.0000,configs/pusch_tp1_256qam_zf_seed12345.cfg,logs/pusch_tp1_256qam_zf_seed12345.txt
pusch_tp1_256qam_zf,PUSCH,12345,15,200,ber,0.16995,1.6995e-01,configs/pusch_tp1_256qam_zf_seed12345.cfg,logs/pusch_tp1_256qam_zf_seed12345.txt
pusch_tp1_256qam_zf,PUSCH,12345,15,200,bler,1,1.0000,configs/pusch_tp1_256qam_zf_seed12345.cfg,logs/pusch_tp1_256qam_zf_seed12345.txt
pusch_tp1_256qam_zf,PUSCH,12345,20,200,ber,0.064323,6.4323e-02,configs/pusch_tp1_256qam_zf_seed12345.cfg,logs/pusch_tp1_256qam_zf_seed12345.txt
pusch_tp1_256qam_zf,PUSCH,12345,20,200,bler,1,1.0000,configs/pusch_tp1_256qam_zf_seed12345.cfg,logs/pusch_tp1_256qam_zf_seed12345.txt
pusch_tp1_256qam_zf,PUSCH,67890,-10,200,ber,0.49506,4.9506e-01,configs/pusch_tp1_256qam_zf_seed67890.cfg,logs/pusch_tp1_256qam_zf_seed67890.txt
pusch_tp1_256qam_zf,PUSCH,67890,-10,200,bler,1,1.0000,configs/pusch_tp1_256qam_zf_seed67890.cfg,logs/pusch_tp1_256qam_zf_seed67890.txt
pusch_tp1_256qam_zf,PUSCH,67890,-5,200,ber,0.48631,4.8631e-01,configs/pusch_tp1_256qam_zf_seed67890.cfg,logs/pusch_tp1_256qam_zf_seed67890.txt
pusch_tp1_256qam_zf,PUSCH,67890,-5,200,bler,1,1.0000,configs/pusch_tp1_256qam_zf_seed67890.cfg,logs/pusch_tp1_256qam_zf_seed67890.txt
pusch_tp1_256qam_zf,PUSCH,67890,0,200,ber,0.45643,4.5643e-01,configs/pusch_tp1_256qam_zf_seed67890.cfg,logs/pusch_tp1_256qam_zf_seed67890.txt
pusch_tp1_256qam_zf,PUSCH,67890,0,200,bler,1,1.0000,configs/pusch_tp1_256qam_zf_seed67890.cfg,logs/pusch_tp1_256qam_zf_seed67890.txt
pusch_tp1_256qam_zf,PUSCH,67890,5,200,ber,0.37156,3.7156e-01,configs/pusch_tp1_256qam_zf_seed67890.cfg,logs/pusch_tp1_256qam_zf_seed67890.txt
pusch_tp1_256qam_zf,PUSCH,67890,5,200,bler,1,1.0000,configs/pusch_tp1_256qam_zf_seed67890.cfg,logs/pusch_tp1_256qam_zf_seed67890.txt
pusch_tp1_256qam_zf,PUSCH,67890,10,200,ber,0.27188,2.7188e-01,configs/pusch_tp1_256qam_zf_seed67890.cfg,logs/pusch_tp1_256qam_zf_seed67890.txt
pusch_tp1_256qam_zf,PUSCH,67890,10,200,bler,1,1.0000,configs/pusch_tp1_256qam_zf_seed67890.cfg,logs/pusch_tp1_256qam_zf_seed67890.txt
pusch_tp1_256qam_zf,PUSCH,67890,15,200,ber,0.16942,1.6942e-01,configs/pusch_tp1_256qam_zf_seed67890.cfg,logs/pusch_tp1_256qam_zf_seed67890.txt
pusch_tp1_256qam_zf,PUSCH,67890,15,200,bler,1,1.0000,configs/pusch_tp1_256qam_zf_seed67890.cfg,logs/pusch_tp1_256qam_zf_seed67890.txt
pusch_tp1_256qam_zf,PUSCH,67890,20,200,ber,0.063783,6.3783e-02,configs/pusch_tp1_256qam_zf_seed67890.cfg,logs/pusch_tp1_256qam_zf_seed67890.txt
pusch_tp1_256qam_zf,PUSCH,67890,20,200,bler,1,1.0000,configs/pusch_tp1_256qam_zf_seed67890.cfg,logs/pusch_tp1_256qam_zf_seed67890.txt
pdsch_dmrs_256qam_mmse,PDSCH,12345,-10,200,ber,0.48824,4.8824e-01,configs/pdsch_dmrs_256qam_mmse_seed12345.cfg,logs/pdsch_dmrs_256qam_mmse_seed12345.txt
pdsch_dmrs_256qam_mmse,PDSCH,12345,-10,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_mmse_seed12345.cfg,logs/pdsch_dmrs_256qam_mmse_seed12345.txt
pdsch_dmrs_256qam_mmse,PDSCH,12345,-5,200,ber,0.46538,4.6538e-01,configs/pdsch_dmrs_256qam_mmse_seed12345.cfg,logs/pdsch_dmrs_256qam_mmse_seed12345.txt
pdsch_dmrs_256qam_mmse,PDSCH,12345,-5,200,bler,1,1.0000,configs/pdsch_dmrs_256qam_mmse_seed12345.cfg,logs/pdsch_dmrs_256qam_mmse_seed12345.txt
pdsch_dmrs_256qam_mmse,PDSCH,12345,0,200,ber,0.41967,4.1967e-01,configs/pdsch_dmrs_256qam_mmse_seed12345.cfg,logs/pdsch_dmrs_256qam_mmse_seed12345.txt
